Ann Henricksson,36
Mary Lou Daniels,36
Katerina Siniakova,36
Marlene Weingartner,36
Fang Li,36
Alison Riske,36
Yvonne Meusburger,37
Alexandra Fusai,37
Molly Van Nostrand,37
Martina Sucha,37
Katia Piccolini,37
Ksenia Pervak,37
Karin Kschwendt,37
Laurence Courtois,37
Annika Beck,37
Marta Domachowska,37
Chanelle Scheepers,37
Melinda Czink,37
Petra Huber,37
Heather Watson,38
Adriana Serra Zanetti,38
Maja Matevzic,38
Rebecca Marino,38
Carrie Cunningham,38
Yvonne Vermaak,38
Rene Uys,39
Ashley Harkleroad,39
Jill Craybas,39
Sandra Cacic,39
Anna Ivan,39
Terry Holladay,39
Laura Golarsa,39
Marina Erakovic,39
Saori Obata,39
Virginia Wade,40
Silke Meier,40
Shenay Perry,40
Lourdes Dominguez Lino,40
Ginny Purdy,40
Pauline Parmentier,40
Barbara Schwartz,40
Anne Miller,40
Greta Arn,40
Naomi Osaka,40
Zi Yan,40
Ayumi Morita,40
Lilia Osterloh,41
Claudine Schaul,41
Tami Whitlinger Jones,41
Christina Singer,41
Maria Elena Camerin,41
Margarita Gasparyan,41
Alison Van Uytvanck,41
Sandra Kleinova,41
Akiko Morigami,41
Lucie Hradecka,41
Nathalie Herreman,42
Mariana Diaz Oliva,42
Emmanuelle Gagliardi,42
Petra Martic,42
Stefanie Voegele,42
Galina Voskoboeva,42
Elena Makarova,43
Mihaela Buzarnescu,43
Els Callens,43
Jana Kandarr,43
Nicole Krijger Jagerman,43
Jamea Jackson,43
Angelika Kanellopoulou,43
Teliana Pereira,43
Naoko Kijimuta,44
Qiang Wang,44
Kim Sands,44
Dally Randriantefy,44
Donna Vekic,45
Myriam Casanova,45
Anna Lena Friedsam,45
Marketa Kochta,45
Yoon Jeong Cho,45
Aniko Kapros,45
Melissa Brown,45
Jenny Byrne,45
Kristine Kunce,45
Elena Tatarkova,45
Gloria Pizzichini,45
Johanna Larsson,45
Karine Quentrec,45
Aleksandra Krunic,45
Oceane Dodin,46
